pt_GeV,eta,phi_rad,m_GeV
0.06705071,0.28422567,0.9786955,0.0014196275
0.023057066,0.8493528,0.25984764,0.08845982
0.054811884,0.6593774,0.41192773,0.122217536
0.014552706,0.9006269,0.18089475,0.21182251
0.08358234,0.350232,0.73550147,0.031048106
0.093040064,0.3560855,0.7938001,0.02268121
0.017155647,0.8868545,0.24040742,0.11237987
0.009255936,0.91967815,0.17325234,0.11878007
0.04078205,0.74720985,0.46921408,0.07411562
0.006511419,0.9378762,0.15342171,0.07874945
0.018683188,0.84048975,0.2896729,0.09868474
0.020333558,0.87107414,0.3026026,0.07250872
0.055897128,0.70723027,0.5385432,0.049354617
0.014444892,0.89829427,0.2458189,0.12023445
0.012263919,0.88003093,0.17983201,0.1798217
0.01527597,0.9051911,0.2066746,0.11393581
0.009532466,0.9278945,0.15925632,0.14039725
0.08690589,0.32049948,0.9227027,0.0070897653
0.019145092,0.78874063,0.22674336,0.23717593
0.012591612,0.8984083,0.20913719,0.17194411
0.086284876,0.31825367,0.95473725,0.004699284
0.011764064,0.9093858,0.19804382,0.14149992
0.0074336943,0.9411727,0.17043993,0.08266718
0.008497792,0.9369788,0.17523643,0.0775393
0.009656635,0.90363294,0.20344408,0.10618765
0.07072969,0.2892236,0.9812103,0.0011127393
0.014163935,0.90559626,0.19907528,0.106121995
0.02770335,0.7679046,0.3984105,0.059782866
0.006972226,0.93300486,0.16212077,0.08764102
0.008458727,0.92849696,0.19033653,0.09329003
0.015943546,0.8385331,0.24218033,0.19434159
0.011349878,0.8932262,0.18808374,0.1338136
0.007990867,0.93663925,0.17948,0.101647384
0.012261304,0.886834,0.21573383,0.16847944
0.09994301,0.46511993,0.6633529,0.05497222
0.11404667,0.38001165,0.8499526,0.020911632
0.013326389,0.88051945,0.1985605,0.16034584
0.06591347,0.63305074,0.5151336,0.056993324
0.03437851,0.8269295,0.3061347,0.17889561
0.08550603,0.5597279,0.5213802,0.08021923
0.016391974,0.85890573,0.2482795,0.2183309
0.027536912,0.8040509,0.3108554,0.07502901
0.015274707,0.86571276,0.20488656,0.19993442
0.017447865,0.79057086,0.271809,0.23692754
0.015090988,0.8936705,0.23787685,0.11732511
0.011039773,0.90226734,0.20139146,0.09099105
0.012975332,0.8911531,0.23873785,0.13347337
0.010255946,0.9077474,0.21977445,0.111160286
0.07794331,0.41797963,0.62337637,0.056641523
0.015733542,0.8789288,0.21951604,0.080232605
0.015357048,0.8542003,0.23327546,0.1970186
0.029817147,0.77828157,0.3153068,0.08943721
0.087804556,0.35559195,0.8966538,0.010765478
0.022402493,0.7829499,0.25895786,0.28712568
0.0094598085,0.9169189,0.17950664,0.12136267
0.08902602,0.3651202,0.7144616,0.031151298
0.088113405,0.4628399,0.58563757,0.06074962
0.022401944,0.8253167,0.27146342,0.21773352
0.017410642,0.8576962,0.21758361,0.21217036
0.010810899,0.9108162,0.19187441,0.14065011
0.12020798,0.3496406,0.8711748,0.014369938
0.011826939,0.8922997,0.18882592,0.13346472
0.047500115,0.727002,0.4621769,0.07116322
0.07790031,0.32960147,0.7656804,0.022444088
0.098753005,0.3819816,0.777655,0.026211025
0.010639171,0.9146429,0.1769724,0.14250948
0.024229195,0.8517389,0.36624497,0.07574881
0.019574523,0.8150786,0.24596629,0.2588888
0.08964555,0.5187608,0.63997304,0.054512557
0.011835603,0.9139034,0.18136114,0.17666897
0.011623529,0.9077243,0.19889724,0.15846938
0.052157987,0.6419641,0.5030692,0.06611087
0.0103201615,0.9023356,0.2139012,0.09867967
0.08943952,0.34023735,0.91480136,0.0074875196
0.012658936,0.905982,0.23538293,0.080196895
0.008946846,0.9242419,0.19446272,0.088500604
0.066674955,0.3125999,0.9735154,0.0020006543
0.016096098,0.80714816,0.2230432,0.18421707
0.010608449,0.9068764,0.21780257,0.08307894
0.024291081,0.81880146,0.21270093,0.48353484
0.009893426,0.9230434,0.1877714,0.078369655
0.01877,0.8625465,0.39707765,0.048941113
0.007842855,0.9410752,0.17742555,0.080680676
0.013485387,0.8373205,0.22504461,0.1285506
0.090849675,0.3262782,0.8728642,0.009773982
0.017292121,0.84816355,0.23997676,0.21164216
0.011899807,0.918624,0.1938229,0.16439366
0.031652994,0.8249566,0.35235643,0.073700495
0.017879125,0.8315919,0.25146592,0.16939716
0.009820188,0.924282,0.18375264,0.11700326
0.06919889,0.31773418,0.85141325,0.010658116
0.01423332,0.89549017,0.20765777,0.10961908
0.056497,0.2540817,0.9967882,0.00020967568
0.01579266,0.87402856,0.22818054,0.19590382
0.008228934,0.92373896,0.17153688,0.10974835
0.021844266,0.77635443,0.25281134,0.2706821
0.054249696,0.2494219,0.9975123,0.00014300451
0.024000077,0.73990756,0.24395923,0.34773335
0.07152661,0.3173544,0.801465,0.01423251
0.0062896814,0.93805504,0.18342099,0.066262364
0.009540574,0.92743516,0.17933702,0.085430644
0.01078935,0.936231,0.18599784,0.12800804
0.007347036,0.94188267,0.1565271,0.079542816
0.013853613,0.8653713,0.18804269,0.20015596
0.015028774,0.86851287,0.24883573,0.18218097
0.09541931,0.48921275,0.6545248,0.05350786
0.01605632,0.87577647,0.26443303,0.105525404
0.097704515,0.5477033,0.59709346,0.07058239
0.10191584,0.5827065,0.64549047,0.06205599
0.01679807,0.80471724,0.20672882,0.22621408
0.08952131,0.59802777,0.6040404,0.061679315
0.055653337,0.6933637,0.45692942,0.07493311
0.0061357277,0.9494506,0.15586217,0.066052616
0.01466183,0.8983541,0.21153106,0.2104524
0.07978322,0.32531354,0.81014895,0.019291833
0.081011586,0.4270894,0.63536894,0.052575707
0.013054998,0.9010848,0.22005998,0.099714026
0.05595205,0.59222025,0.47958133,0.07867006
0.009335896,0.9201165,0.18394975,0.14149638
0.010904637,0.91591877,0.1898373,0.13760106
0.008448622,0.9293259,0.19427833,0.07579738
0.0675571,0.46281847,0.53075117,0.08534339
0.017451001,0.8559598,0.25047892,0.08957338
0.087789945,0.3808124,0.7311051,0.025991824
0.01090722,0.9043283,0.20207383,0.1062177
0.09589281,0.36385125,0.74721074,0.026054345
0.014455112,0.8942036,0.21234985,0.098776706
0.01708057,0.8739989,0.25266355,0.20490307
0.106963485,0.58122784,0.58015156,0.06616515
0.010277606,0.9280779,0.19711038,0.111494996
0.016877322,0.87625444,0.2556981,0.07610768
0.011254479,0.88854545,0.22122148,0.10002056
0.007138861,0.93828726,0.17976028,0.08526966
0.09074481,0.4203791,0.67110443,0.04432306
0.09540081,0.3953518,0.6706113,0.03440609
0.02056642,0.86414725,0.2510251,0.10883737
0.013350023,0.8939831,0.2230498,0.13846546
0.06382551,0.2780918,0.9900229,0.0006890058
0.009194389,0.9236185,0.18578,0.07591553
0.008456439,0.91179436,0.2160125,0.11848874
0.102466546,0.5419094,0.63214874,0.08783802
0.018687608,0.7930799,0.2665869,0.18811888
0.081000336,0.4040926,0.6680712,0.044007014
0.08327727,0.54217863,0.5712887,0.095736794
0.10868406,0.49708626,0.70444775,0.06841474
0.07571689,0.32019675,0.97442883,0.0016228621
0.0065461397,0.94837034,0.15005659,0.08406858
0.011857628,0.896117,0.2551074,0.12115888
0.10115385,0.52325284,0.6223432,0.07010306
0.009874194,0.9077247,0.19355093,0.09758032
0.09628885,0.3726774,0.83157974,0.020350292
0.007108419,0.9451277,0.14844307,0.09829801
0.076992854,0.35385007,0.87335217,0.010820026
0.01592611,0.85412914,0.23426542,0.19466078
0.06591722,0.27438134,0.9738744,0.0017765749
0.020546518,0.8209638,0.21901721,0.26858237
0.01689591,0.7983811,0.2396614,0.24115708
0.007193093,0.94733006,0.15260795,0.08643008
0.08442586,0.39385802,0.7878448,0.03572685
0.020828405,0.77381355,0.22149797,0.39299124
0.07161272,0.3567515,0.8146252,0.016996492
0.09057106,0.34628522,0.89623946,0.011724444
0.01620589,0.85511327,0.2398671,0.1978052
0.018181149,0.8237785,0.25927925,0.21783924
0.022778759,0.81751394,0.30473882,0.10216003
0.01602793,0.87941223,0.20298353,0.20590769
0.02157824,0.8580871,0.27358547,0.13454306
0.08460636,0.47581908,0.6061952,0.06531451
0.06933328,0.329009,0.832774,0.012035634
0.070591316,0.31947625,0.90649873,0.007907195
0.013384548,0.9121929,0.18532486,0.14456701
0.0913646,0.39620054,0.7302488,0.03680887
0.04171198,0.6742245,0.40819058,0.10568584
0.014637442,0.9009603,0.21455745,0.14816162
0.07803822,0.411639,0.6465183,0.055132058
0.011238042,0.90562016,0.20394117,0.14500526
0.010030507,0.9261098,0.1946612,0.089145415
0.015461237,0.8304263,0.23781408,0.19193718
0.06863888,0.50266075,0.59124935,0.08237288
0.017255776,0.8977192,0.20265393,0.1821027
0.029620422,0.75655204,0.35341305,0.10332985
0.019706748,0.76453376,0.24332291,0.2659958
0.022051046,0.82065356,0.23087716,0.22673826
0.014306403,0.8752375,0.28049424,0.12969415
0.09080975,0.32071573,0.87521374,0.012767203
0.015817843,0.8880925,0.2475664,0.18534748
0.014437739,0.85488594,0.20137839,0.16792902
0.0072544147,0.9459365,0.15717615,0.08869328
0.018495759,0.7736163,0.2291943,0.2945142
0.017014362,0.8686961,0.23582679,0.23922737
0.008572913,0.94121844,0.16690914,0.10996723
0.07958654,0.5889015,0.521621,0.08149348
0.020991942,0.8665529,0.27007917,0.08941348
0.035334058,0.73986405,0.3503844,0.08652766
0.0086494675,0.9212332,0.18323125,0.11762817
0.012100934,0.8997647,0.18946539,0.1587662
0.009823644,0.8883791,0.18704374,0.111688726
0.07276912,0.6334568,0.56157535,0.07158213
0.0088343015,0.9129977,0.17334522,0.10452191
0.10462773,0.57037604,0.7194247,0.034912765
0.09589937,0.565032,0.6142077,0.10167042
0.08421856,0.42671618,0.66345936,0.0508017
0.07306427,0.3272104,0.9739244,0.001979906
0.0802975,0.5210292,0.5459807,0.12910789
0.013438089,0.898912,0.18479243,0.18739909
0.08631204,0.40988126,0.6986199,0.0455137
0.032513626,0.78883636,0.35789058,0.08971704
0.008130248,0.9336095,0.17821915,0.076872475
0.07639844,0.34604707,0.8654307,0.0118831955
0.041436084,0.77131635,0.43716267,0.07154112
0.0078828465,0.9385569,0.18689261,0.08623626
0.045490153,0.23199686,0.9990264,3.9678565e-05
0.054167476,0.65689635,0.46569332,0.06850105
0.02068647,0.88500035,0.24812405,0.14239576
0.019032998,0.8180086,0.23163514,0.16600181
0.012797704,0.8934337,0.25327665,0.05959996
0.031324692,0.7914363,0.2601276,0.44842348
0.0067265118,0.9408463,0.16150983,0.08269843
0.014696155,0.84859186,0.20667815,0.1855482
0.10343363,0.398002,0.7139726,0.038066715
0.012870192,0.91385126,0.19463581,0.18627906
0.07517427,0.3798282,0.66017926,0.033739056
0.015384659,0.88175863,0.2064277,0.1480334
0.01671779,0.8137523,0.2231311,0.20152318
0.006352235,0.9439663,0.1584502,0.06397977
0.02867642,0.8055271,0.3296908,0.119087666
0.015086581,0.8965438,0.20646334,0.204423
0.007686076,0.9259381,0.17760353,0.06472697
0.08575187,0.35529366,0.8128363,0.017453985
0.008545477,0.9324149,0.18734905,0.087430134
0.093085825,0.49572814,0.63462275,0.07798953
0.010102096,0.9106661,0.20255648,0.10029199
0.00653488,0.9456756,0.16113271,0.06767903
0.0075947307,0.9501078,0.15761845,0.11585978
0.08255836,0.30782703,0.895559,0.010905958
0.07693869,0.34406704,0.78623253,0.016765632
0.012526529,0.90964544,0.17876641,0.1792106
0.010534552,0.9233503,0.20677784,0.112793736
0.017700175,0.81210256,0.252582,0.19378087
0.04805783,0.66552067,0.39713356,0.0954766
0.016070519,0.8627639,0.20750646,0.17982371
0.011313818,0.8979322,0.19330965,0.11497561
0.013820636,0.8771231,0.23773421,0.08188704
0.005711426,0.9554824,0.1475931,0.07894714
0.014646626,0.8843815,0.23421225,0.06519342
0.011175891,0.91221553,0.21499166,0.09849917
0.019970523,0.8405069,0.28473678,0.21362187
0.011466278,0.8871674,0.20603894,0.13899228
0.008127392,0.9348907,0.15926959,0.11397873
0.045928687,0.7429197,0.48141673,0.076601416
0.07614871,0.29063085,0.95580953,0.0025051357
0.060013264,0.6280686,0.43924,0.09184962
0.07893646,0.34631756,0.8346661,0.0108705135
0.009270458,0.93213046,0.19764052,0.103813335
0.04936887,0.24988757,0.9946633,0.0002104157
0.016821856,0.8566995,0.2626274,0.0861901
0.010238846,0.9212727,0.16941623,0.118150204
0.017362116,0.8914375,0.25180352,0.08127104
0.033800557,0.7830797,0.32666865,0.108872816
0.0077258563,0.9325329,0.17690177,0.07807144
0.007719045,0.93008727,0.18650031,0.07823667
0.016618641,0.8655143,0.2144083,0.20747297
0.019416284,0.8377429,0.261454,0.07464913
0.015505461,0.87886333,0.22534046,0.21349621
0.08805528,0.3921076,0.6419234,0.042611986
0.037993383,0.79414254,0.5069933,0.050212644
0.07053631,0.48564234,0.601227,0.060690656
0.09137684,0.38136506,0.74759245,0.02950735
0.07694611,0.62228763,0.78146833,0.024577558
0.022351189,0.8682116,0.3027361,0.08016718
0.07711448,0.34223753,0.80205387,0.020525698
0.022152986,0.81182784,0.2779064,0.24742451
0.012789676,0.898808,0.22666287,0.11042796
0.028145293,0.843951,0.3077539,0.13954319
0.08074149,0.30543065,0.9033054,0.010126677
0.01601324,0.866602,0.19689839,0.19580176
0.08427049,0.39155018,0.7140078,0.035637937
0.07494001,0.29456508,0.9618052,0.0035408528
0.013637521,0.87568724,0.21280006,0.14445627
0.012555357,0.90467006,0.22843318,0.08856694
0.044403512,0.6561497,0.43551233,0.07284869
0.038738593,0.73511803,0.36634874,0.08235998
0.010491239,0.91288275,0.21425955,0.1292711
0.011781517,0.9081195,0.21540058,0.17935228
0.0614732,0.26212183,0.99247265,0.00045800436
0.056017656,0.24291931,0.99924034,3.1730877e-05
0.023930345,0.8266125,0.28382054,0.087517545
0.07859496,0.4096714,0.6534686,0.046243902
0.0205375,0.85898155,0.2662223,0.09191905
0.024895173,0.80883443,0.30600214,0.08924176
0.009708523,0.925018,0.17427118,0.16187936
0.013552756,0.89566797,0.23649187,0.10909039
0.027409738,0.8096543,0.21584289,0.4143513
0.02112722,0.8712074,0.2712816,0.13660187
0.010768281,0.9021061,0.21073082,0.09919761
0.011016823,0.9104764,0.20584619,0.16495956
0.014057803,0.8752983,0.25044703,0.085477255
0.11731577,0.50287116,0.66796434,0.04850599
0.008248072,0.94282275,0.1531515,0.120891415
0.0073086256,0.93748844,0.1756142,0.08868589
0.0072809774,0.9445751,0.17534398,0.08434747
0.026509307,0.7797548,0.2434177,0.29716933
0.08909324,0.33766103,0.76777816,0.01651568
0.017245172,0.8411185,0.23644696,0.21273269
0.042815115,0.72883636,0.40872276,0.07789864
0.01798227,0.8548554,0.21886216,0.18436107
0.07854691,0.32377043,0.95190126,0.0038573311
0.008556094,0.90668523,0.20561306,0.09631682
0.012787172,0.89411634,0.21531408,0.12914266
0.06843017,0.5186567,0.5543657,0.06789846
0.012768561,0.8960993,0.21731673,0.15257072
0.013247433,0.87406355,0.18533202,0.18521902
0.06957727,0.33026025,0.77858573,0.015764603
0.105395086,0.40222034,0.7608351,0.030928776
0.01431045,0.86464494,0.2102541,0.16633074
0.008160663,0.92502964,0.15551496,0.122278176
0.010425214,0.9214919,0.17536315,0.14297964
0.08649313,0.32587218,0.7929383,0.019220177
0.08491167,0.30530846,0.87495893,0.011691782
0.070875935,0.3079794,0.93758315,0.0030555255
0.07208298,0.5640927,0.54395777,0.07129701
0.09754363,0.41783956,0.7041169,0.04164472
0.006765017,0.9319767,0.18420334,0.081020854
0.078031495,0.47185245,0.5361982,0.05426923
0.016196033,0.79789114,0.23133892,0.23283266
0.012770071,0.91293746,0.20825863,0.082714036
0.06742288,0.32070038,0.928742,0.005886561
0.010929362,0.9058659,0.24655803,0.17539632
0.010482703,0.911921,0.18103223,0.1329585
0.024840094,0.8039407,0.2894832,0.30857208
0.07782869,0.33929494,0.6793818,0.02743782
0.013237582,0.88505024,0.19465046,0.17494571
0.01807801,0.8531797,0.26313317,0.07543074
0.023833526,0.80333203,0.31202176,0.09123267
0.08523407,0.45116627,0.5938213,0.06741808
0.0087680165,0.928764,0.1856947,0.12749752
0.014294264,0.82309335,0.24412294,0.16158782
0.05980069,0.29213664,0.9619005,0.0024085026
0.015138291,0.90987283,0.2028246,0.16041893
0.10115801,0.43751857,0.9785421,0.001326887
0.079335704,0.35227373,0.8302891,0.014528813
0.013801723,0.90808946,0.27169573,0.08290488
0.014581846,0.87344724,0.23682152,0.13569409
0.014764335,0.8551056,0.23199958,0.16011557
0.09503909,0.36902344,0.7267804,0.02748444
0.038538877,0.2439094,0.9991632,3.5394914e-05
0.015825653,0.84652054,0.22316636,0.20883861
0.008762725,0.9323722,0.17041184,0.12337849
0.010118952,0.9192495,0.19767568,0.11615034
0.055445027,0.671056,0.3992863,0.08340053
0.019294411,0.8249469,0.3318035,0.08288133
0.08075194,0.34700823,0.851012,0.0125451395
0.008851911,0.92534745,0.17464104,0.106547385
0.014861675,0.8498264,0.24274093,0.16090883
0.032192502,0.79003304,0.29266188,0.10275682
0.009774808,0.9291437,0.17238474,0.15248221
0.031234244,0.81794804,0.31100246,0.12400278
0.010665484,0.9317551,0.18617256,0.114144035
0.005561799,0.9488909,0.14187542,0.06983928
0.008179046,0.9248966,0.17303836,0.08369194
0.032000504,0.8320178,0.26468238,0.19936386
0.014303352,0.85972565,0.2337831,0.16444942
0.063657105,0.3023382,0.93272096,0.0037370694
0.008809356,0.92958754,0.15720421,0.115071304
0.081498586,0.3459758,0.8183782,0.013469739
0.08958784,0.54059106,0.615987,0.0732208
0.014578975,0.8632899,0.27436218,0.16278444
0.07306086,0.3122667,0.95743656,0.0028068318
0.009432974,0.90743005,0.18704766,0.1298682
0.026560098,0.8022187,0.27994302,0.13461842
0.012501956,0.90216327,0.1798128,0.13777289
0.015843553,0.8768166,0.23521677,0.08059493
0.01970581,0.8352549,0.27298367,0.2287185
0.016043782,0.8411234,0.22311226,0.19723408
0.099828556,0.39946926,0.74948287,0.035776526
0.009828436,0.91407716,0.1817319,0.10765221
0.08999015,0.32394713,0.8551274,0.016473275
0.007655522,0.9368648,0.17847979,0.07552582
0.015025302,0.8666588,0.18634973,0.19154084
0.08904486,0.3936137,0.6249823,0.049381685
0.008726576,0.90211916,0.17390673,0.09788794
0.028780967,0.8038704,0.31021136,0.09297594
0.013496162,0.88485247,0.24812911,0.121276475
0.020441862,0.83877045,0.46082237,0.058650643
0.027319329,0.7813665,0.2888299,0.23066913
0.017327094,0.83777934,0.23833492,0.17847355
0.01670826,0.8360333,0.2277365,0.17901972
0.013904464,0.8914449,0.22520202,0.0861807
0.0118287,0.92378455,0.18555394,0.18418501
0.090556815,0.48475534,0.5519323,0.07535738
0.0124398265,0.8711834,0.265199,0.098712206
0.089990474,0.34860006,0.8779909,0.01556654
0.06516436,0.28462914,0.96871,0.0016166638
0.09504879,0.4114136,0.6713482,0.04208696
0.019929199,0.8669203,0.24979931,0.08723284
0.100483984,0.3503175,0.8547746,0.015156253
0.045698646,0.641729,0.41991463,0.11538544
0.025334084,0.84600186,0.2731909,0.14276344
0.018890528,0.7979208,0.24021427,0.19157617
0.009361916,0.9104924,0.18536088,0.12067043
0.022434087,0.8039237,0.2445968,0.34196165
0.072181344,0.32985047,0.92989117,0.0051548257
0.015010715,0.8975514,0.23745833,0.0757294
0.011455808,0.92613626,0.17938127,0.15111348
0.017849607,0.87819695,0.27262512,0.08176097
0.013005547,0.9023243,0.19102643,0.16568373
0.008074462,0.93390745,0.15325801,0.12105482
0.009882122,0.92112964,0.16254608,0.14701949
0.010580069,0.90125096,0.18281892,0.13302816
0.085962966,0.3859115,0.7065932,0.035472054
0.09673939,0.37532067,0.8044823,0.02638247
0.0091601005,0.9222195,0.18107466,0.12609483
0.017260838,0.810617,0.24063022,0.19853036
0.11168555,0.3874701,0.8462506,0.018677069
0.09103346,0.34076437,0.8118818,0.017685242
0.01474846,0.8787953,0.22200911,0.14763322
0.022348274,0.80499107,0.20830932,0.40514636
0.0156212775,0.83889407,0.249533,0.19694133
0.103556864,0.33209586,0.9433897,0.0048575117
0.028298724,0.79851145,0.3223579,0.09273585
0.030660644,0.78671384,0.33936957,0.10060999
0.03394023,0.7605418,0.37484804,0.075145245
0.007204094,0.93181705,0.15135309,0.0982483
0.008217362,0.94026095,0.17124414,0.10106957
0.08174439,0.606515,0.55186325,0.061174873
0.026808906,0.83600813,0.28648123,0.088152
0.008864449,0.9365427,0.16096896,0.11013666
0.012030509,0.922565,0.17455743,0.16018024
0.03776645,0.68009925,0.40314046,0.09061883
0.07225831,0.3327585,0.8420537,0.0109371785
0.015413013,0.8736105,0.25981596,0.09251501
0.0083558345,0.9187955,0.1803303,0.09963788
0.01103155,0.9054744,0.22036955,0.1364252
0.012436477,0.89354384,0.20342289,0.11839558
0.007999819,0.9369611,0.16012716,0.11303293
0.09776132,0.35259718,0.864704,0.019872906
0.016710032,0.87570584,0.25745633,0.1602329
0.005906498,0.95382804,0.15754399,0.075166926
0.011098172,0.9070811,0.1873323,0.13574004
0.08553535,0.37369502,0.73098445,0.028832296
0.029323079,0.7940748,0.24081323,0.24119434
0.10056934,0.47551033,0.69273424,0.061845984
0.08021095,0.31588307,0.9301446,0.0060456796
0.023974372,0.8182387,0.24259952,0.2501553
0.023784336,0.82359046,0.30143812,0.06938785
0.017677307,0.82597417,0.2285551,0.22954488
0.06313394,0.2969024,0.9567371,0.0022632368
0.07827734,0.32283273,0.875147,0.00944868
0.02715526,0.8275431,0.3282559,0.092363216
0.018973226,0.83443904,0.25992832,0.19882056
0.011447608,0.9211086,0.20045014,0.1392246
0.009575484,0.9238138,0.20123948,0.07594059
0.06285715,0.6928767,0.3518751,0.23321761
0.012582675,0.89164436,0.1885043,0.165927
0.007944012,0.9191727,0.19406563,0.09567543
0.020155136,0.746737,0.25343192,0.31056428
0.00847014,0.92626864,0.16380495,0.1345768
0.015315528,0.8439704,0.23168705,0.17652528
0.013947208,0.9184292,0.18363062,0.19982444
0.07865246,0.32572973,0.8756482,0.009564371
0.0086708935,0.9359391,0.16229354,0.1014818
0.015548159,0.8783232,0.20083378,0.20162836
0.06084012,0.2165423,0.99954873,1.8917443e-05
0.015987806,0.84496814,0.2628318,0.15416348
0.06449759,0.5605483,0.518035,0.06799235
0.006989467,0.9448675,0.1623509,0.08391905
0.014442904,0.878193,0.2288628,0.08530613
0.024658846,0.82040703,0.2846798,0.07311355
0.03480573,0.7339468,0.334444,0.11306257
0.04488174,0.7539337,0.40755448,0.07585648
0.009574816,0.9143238,0.1610896,0.14047056
0.007929812,0.9356516,0.1776481,0.06870497
0.013965346,0.88251674,0.20022823,0.17304458
0.09647929,0.34837195,0.90836537,0.008905401
0.029609788,0.8039543,0.31722105,0.13099454
0.0644576,0.5902438,0.52694637,0.078365475
0.014821765,0.8930904,0.22341268,0.07405105
0.04358237,0.61259544,0.42083716,0.07297305
0.01142779,0.9379914,0.17728697,0.14192118
0.016121477,0.8625241,0.20882739,0.20859393
0.099111766,0.34567875,0.9208489,0.007921804
0.019610923,0.7937246,0.20142896,0.41277197
0.009549347,0.932632,0.18659492,0.10609974
0.0076080402,0.9437758,0.16612689,0.09063282
0.017878938,0.78582585,0.23385024,0.27381486
0.016140405,0.8445354,0.23259513,0.19410813
0.085828945,0.34096032,0.79603297,0.016903302
0.021052027,0.83971965,0.2576546,0.08462988
0.015785575,0.8517073,0.20903862,0.16822657
0.07609051,0.30167755,0.8822282,0.0076440005
0.019728828,0.8453871,0.23769176,0.22852705
0.014919294,0.88940847,0.22171701,0.08979753
0.105288535,0.41537297,0.7829983,0.02981763
0.015963878,0.8746453,0.25565317,0.08023978
0.018525247,0.8661831,0.25514504,0.115046896
0.0047520236,0.9588468,0.14248899,0.067892134
0.014717491,0.88466096,0.24141328,0.07780807
0.030874263,0.74664783,0.34161726,0.088729665
0.018068045,0.84077907,0.24682577,0.21744443
0.008384726,0.92822534,0.1974765,0.07263465
0.0062959194,0.94613034,0.15606736,0.06735399
0.090333685,0.3238435,0.92356294,0.0074057793
0.060839247,0.29048228,0.9838621,0.00080552424
0.009477509,0.9228943,0.18030873,0.13493156
0.0070381756,0.9410317,0.17061175,0.07440019
0.00769457,0.92386925,0.16095342,0.09718677
0.05224679,0.59370583,0.44336796,0.08013191
0.0184427,0.87322015,0.21204777,0.13523737
0.09375096,0.32213536,0.9455007,0.0045278105
0.014507261,0.90383744,0.1910458,0.19634035
0.00861941,0.9226914,0.17003757,0.09276831
0.019865053,0.8644203,0.36547256,0.06882117
0.016143955,0.89076984,0.21463487,0.21321788
0.01055523,0.9067361,0.22647183,0.091172
0.13309123,0.46504286,0.8309636,0.030045772
0.010893378,0.8929601,0.22114189,0.10546731
0.08290882,0.38369474,0.6989673,0.048954617
0.017238123,0.85896903,0.25217223,0.100049496
0.0691059,0.32332137,0.98400676,0.0010386523
0.012266336,0.9028671,0.21920413,0.13115327
0.008848839,0.9230856,0.19604558,0.07992886
0.08155921,0.3675634,0.7907817,0.018432269
0.029962132,0.77209955,0.30117574,0.08607725
0.010167085,0.9140219,0.20801906,0.08205464
0.01062205,0.9207663,0.19129315,0.17180647
0.012467847,0.90188783,0.19757298,0.13325611
0.007482263,0.9196213,0.15761037,0.090507716
0.022564232,0.81869847,0.2777381,0.31689024
0.0074004987,0.9383903,0.14971267,0.1042107
0.01597708,0.82872945,0.23016627,0.20609473
0.04595587,0.75892484,0.46308184,0.06077508
0.015665913,0.8603686,0.22008431,0.17380358
0.0070733232,0.9426602,0.16146857,0.072628774
0.011470576,0.9191315,0.18018875,0.15614995
0.011830159,0.90211046,0.21133833,0.07235665
0.012118857,0.90955776,0.2105134,0.12839563
0.014717879,0.8928441,0.24265775,0.13964146
0.089954905,0.33373687,0.9746088,0.0025156047
0.011355571,0.90142787,0.21072984,0.15342557
0.02366175,0.85485536,0.24984476,0.24419923
0.014546266,0.8897994,0.23213483,0.16048723
0.012870526,0.8822243,0.21269104,0.164885
0.016011266,0.8712391,0.32046905,0.070634045
0.014817526,0.8672021,0.21434264,0.18832871
0.007416502,0.9287344,0.1563105,0.11008512
0.056116395,0.677955,0.4732603,0.058986302
0.013184402,0.8969154,0.20152652,0.16054088
0.019751012,0.82742625,0.22072741,0.22685981
0.050557107,0.70003676,0.4187785,0.13516971
0.008821877,0.92914516,0.17527561,0.11040464
0.033355374,0.79104394,0.36492252,0.082746625
0.012839236,0.9058009,0.21590646,0.13985072
0.028678667,0.80293995,0.3269217,0.09087488
0.016348224,0.89653194,0.19508713,0.19818833
0.010827332,0.88980377,0.30297434,0.11299811
0.02461432,0.75853574,0.27034053,0.2939383
0.014464335,0.86496496,0.24308744,0.09090482
0.011266812,0.90765,0.19282493,0.15857235
0.09265063,0.32915395,0.9376882,0.006082989
0.009043591,0.9250622,0.173869,0.11338881
0.029177165,0.8200616,0.43089882,0.06856838
0.10018039,0.43977037,0.6485362,0.049664173
0.010667518,0.8866994,0.27130258,0.11595322
0.017980458,0.8747389,0.25464392,0.12082793
0.01102896,0.89146876,0.20883,0.0737413
0.060160156,0.5273067,0.5535492,0.073660076
0.050675604,0.744969,0.50750804,0.05758906
0.02604642,0.8498903,0.32884753,0.0817851
0.018489711,0.8512237,0.30275136,0.118258156
0.027423099,0.7661938,0.265073,0.51006603
0.07653606,0.32271072,0.9278435,0.0049712188
0.013556511,0.9003624,0.2777606,0.09428762
0.016397288,0.850491,0.25794882,0.087924786
0.023392076,0.7591071,0.26681963,0.4226212
0.017383393,0.78672606,0.24451655,0.23803678
0.11595302,0.5365536,0.7078903,0.06787455
0.014797978,0.9033642,0.22733073,0.1275067
0.07514649,0.2875193,0.99309,0.000525413
0.00915221,0.9315357,0.18344514,0.13512503
0.0134174945,0.90491784,0.19315672,0.09601539
0.01565001,0.7995703,0.22708094,0.17884688
